"","Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"4404","GAMT",170.721599612857,-0.0803186084434237,0.476691340903032,-0.168491855319356,0.866196350587756,0.999993603917205,"2593"
"4405","GAN",369.772372847775,-0.0204715332702399,0.325648549137205,-0.0628638860037257,0.94987489273373,0.999993603917205,"8139"
"4406","GANAB",4937.43261461066,0.13032402376426,0.247649160395363,0.526244561282593,0.598718296403785,0.999993603917205,"23193"
"4407","GANC",318.447623150725,0.034804436352997,0.26292016736229,0.132376442256856,0.894686547037501,0.999993603917205,"2595"
"4408","GAPDH",13424.1211337343,0.229340693613284,0.282218559603569,0.812635051130011,0.416427329099145,0.999993603917205,"2597"
"4409","GAPT",4.21052261248923,3.59923078863765,2.01333989361947,1.7876915865245,0.0738257798837084,0.999993603917205,"202309"
"4410","GAPVD1",1236.45760044322,-0.240415002731847,0.269485584792955,-0.892125650863874,0.372325587456595,0.999993603917205,"26130"
"4411","GAR1",213.751322729797,0.485688760434006,0.35899831151321,1.3528998462048,0.176087628553811,0.999993603917205,"54433"
"4412","GAREM1",13.87276234233,-1.19575633785265,1.04180065439559,-1.14777844764014,0.251060036733375,0.999993603917205,"64762"
"4413","GAREM2",99.9096495892862,-0.216422846714941,0.384270201684312,-0.56320486409388,0.573295391100357,0.999993603917205,"150946"
"4414","GARNL3",30.3327712349036,0.212110223975448,0.735516257845172,0.288382781091561,0.773053746824935,0.999993603917205,"84253"
"4415","GART",922.164208749574,-0.0660254554283176,0.255734482344559,-0.25817971367412,0.796268213463635,0.999993603917205,"2618"
"4416","GAS1",36.0125477669565,-0.465643691117666,1.13434582911756,-0.410495352620906,0.681442611940922,0.999993603917205,"2619"
"4417","GAS2",19.9991217586202,-0.339559986333699,0.800341301990836,-0.424268978108525,0.67136966055574,0.999993603917205,"2620"
"4418","GAS2L1",335.208266719431,-0.10026731254709,1.03995160199101,-0.096415364287267,0.923190690035128,0.999993603917205,"10634"
"4419","GAS2L2",1.1796468653451,-0.184412771267606,3.73774352111719,-0.0493379950298157,0.960649940718672,0.999993603917205,"246176"
"4420","GAS2L3",24.7674317873182,-0.350749284068651,1.06039518364511,-0.330772234237192,0.740816535284798,0.999993603917205,"283431"
"4421","GAS6",21.6496307922601,0.14588602407811,0.665595210814713,0.219181300748154,0.82650882118894,0.999993603917205,"2621"
"4422","GAS7",33.7220603720029,0.301149843218045,0.69891218833484,0.430883662131484,0.666552963512219,0.999993603917205,"8522"
"4423","GAS8",20.04877723135,0.373989531671765,0.697296724432321,0.536342017060578,0.591722196706697,0.999993603917205,"2622"
"4424","GATA1",2.18070417901614,2.54672188203366,2.24713471338274,1.13331963004565,0.257080051158532,0.999993603917205,"2623"
"4425","GATA2",12.4190896106057,1.25906984849142,1.2287025945966,1.0247148936027,0.305497733469896,0.999993603917205,"2624"
"4426","GATA3",1746.77792425355,-0.180282073527082,0.220467544872424,-0.817726135751199,0.413513583265153,0.999993603917205,"2625"
"4427","GATA6",6.83792749472096,-0.171233368627842,1.14308206689373,-0.149799715687221,0.880922633675485,0.999993603917205,"2627"
"4428","GATAD1",567.573781096844,0.0465061404855238,0.271342095294929,0.171393017493195,0.86391474477876,0.999993603917205,"57798"
"4429","GATAD2A",2166.43769147995,0.173525892785719,0.25030066086188,0.693269814742812,0.488140242373212,0.999993603917205,"54815"
"4430","GATAD2B",1367.08303481196,-0.206710521770408,0.239499323433758,-0.86309438710202,0.388085573743562,0.999993603917205,"57459"
"4431","GATB",183.048129428238,-0.00877736843824142,0.310868081418979,-0.0282350262470708,0.977474701447414,0.999993603917205,"5188"
"4432","GATC",360.472635895252,-0.29657651490297,0.264715150883354,-1.12036093859114,0.262559983418196,0.999993603917205,"283459"
"4433","GATD1",708.610221521789,0.0895693892020938,0.246301933409746,0.363656866034775,0.716114256943497,0.999993603917205,"347862"
"4434","GATM",3.08247317882493,-0.0386301612810257,1.61828056697944,-0.0238711148544098,0.980955414722089,0.999993603917205,"2628"
"4435","GBA2",1067.56839133412,0.113288322173102,0.249937560988063,0.453266494740711,0.650356856126603,0.999993603917205,"57704"
"4436","GBE1",177.987536752185,-0.263974922661261,0.340397169480678,-0.775490945074514,0.438049613993424,0.999993603917205,"2632"
"4437","GBF1",2124.94461253411,-0.0909276061303362,0.209785841506055,-0.43343061418047,0.664701963757891,0.999993603917205,"8729"
"4438","GBGT1",40.7327482761338,0.125616336628666,0.707192242194691,0.177626858912974,0.859016029605147,0.999993603917205,"26301"
"4439","GBP1",1731.02385677867,-0.0311364670888476,0.30723794906965,-0.101343168000998,0.919278049458185,0.999993603917205,"2633"
"4440","GBP2",8316.05223863148,0.087079274013323,0.272345420692004,0.319738344753743,0.749166689506565,0.999993603917205,"2634"
"4441","GBP3",1272.95836626236,-0.0188349134901112,0.286494037182903,-0.0657427766222118,0.947582615239593,0.999993603917205,"2635"
"4442","GBP4",6520.57336284191,-0.0613085952020228,0.332813444482018,-0.184213096611653,0.853846285688582,0.999993603917205,"115361"
"4443","GBP5",37528.0390407013,0.112082209081257,0.335506613828951,0.334068553230962,0.738327829089848,0.999993603917205,"115362"
"4444","GBP6",14.2126959613674,0.231775850021288,0.79276433376647,0.292364124051984,0.770008235343592,0.999993603917205,"163351"
"4445","GCA",87.5277056537697,0.0560788739217519,0.570840924014436,0.0982390567364678,0.921742469651246,0.999993603917205,"25801"
"4446","GCAT",28.8038623050913,0.753445798960635,0.74084763157123,1.01700507209922,0.309151016543284,0.999993603917205,"23464"
"4447","GCC1",725.344947286541,0.227388636019811,0.270904715732325,0.839367581347269,0.401263070008774,0.999993603917205,"79571"
"4448","GCC2",2524.77972103434,-0.370015734243636,0.288890999895745,-1.28081433612389,0.200258887322519,0.999993603917205,"9648"
"4449","GCDH",381.362579153778,0.253834061215903,0.370756320230409,0.684638527694298,0.493572048627464,0.999993603917205,"2639"
"4450","GCFC2",569.573663537074,-0.286742658672732,0.295675246141208,-0.969789194107207,0.332151580185789,0.999993603917205,"6936"
"4451","GCH1",2084.67277993682,-0.186019939314873,0.30551472270906,-0.60887389539004,0.542608028433921,0.999993603917205,"2643"
"4452","GCHFR",22.6197433763988,0.328668083955856,0.864983184729494,0.379970489320714,0.703967321280698,0.999993603917205,"2644"
"4453","GCKR",1.26941990208916,2.62930928230006,3.67393492583233,0.715665719556638,0.474197782882403,0.999993603917205,"2646"
"4454","GCLC",1421.22739974747,-0.211892042000249,0.285703952282087,-0.741648970228591,0.458300045201727,0.999993603917205,"2729"
"4455","GCLM",979.365810462961,-0.377773857442171,0.349664877625171,-1.08038834214036,0.279969284968837,0.999993603917205,"2730"
"4456","GCM1",2.24319965431004,1.32108182959908,2.63312942802947,0.501715493183229,0.615867664609242,0.999993603917205,"8521"
"4457","GCN1",3010.99834148687,-0.164054282895676,0.203810803404519,-0.804934184818776,0.420857660298394,0.999993603917205,"10985"
"4458","GCNA",76.7628426678849,0.356177752240957,0.443193838517798,0.803661335708424,0.421592589551804,0.999993603917205,"93953"
"4459","GCNT1",201.447035505569,0.0923182953242176,0.357218980003358,0.25843614279216,0.796070325815615,0.999993603917205,"2650"
"4460","GCNT2",33.1216756866591,0.705890353339609,0.734645916309754,0.960857928518015,0.336623607036368,0.999993603917205,"2651"
"4461","GCNT3",1.26624794748387,-2.64827037777096,3.66601505179746,-0.722383934695659,0.47005846131024,0.999993603917205,"9245"
"4462","GCNT4",18.8024921994828,0.95130841640217,1.02721803596687,0.92610174577664,0.354393106824574,0.999993603917205,"51301"
"4463","GCNT7",36.5416318939385,-0.0553351132946686,0.588707605304408,-0.0939942219126862,0.925113746662155,0.999993603917205,"140687"
"4464","GCSAM",9.30737108400785,1.35506394372077,1.22469509161188,1.10645004867074,0.268531773114283,0.999993603917205,"257144"
"4465","GCSAML",3.73234307798359,0.960289352316684,1.69742716589456,0.565732286846371,0.571575783391982,0.999993603917205,"148823"
"4466","GCSH",14.0088914671842,-0.348567746888587,0.808701961471439,-0.431021270499166,0.666452904476609,0.999993603917205,"2653"
"4467","GDAP1",152.759905243349,0.0378249365646414,0.442880241642854,0.0854066923923512,0.93193807284546,0.999993603917205,"54332"
"4468","GDAP1L1",5.60826805603261,-0.519966795096371,1.6566798683078,-0.313860755504615,0.753626797863952,0.999993603917205,"78997"
"4469","GDAP2",558.477269097952,-0.138510531648936,0.267584949100202,-0.517631997295438,0.604715052550578,0.999993603917205,"54834"
"4470","GDE1",1015.94048118694,-0.281116606749245,0.272424762749448,-1.0319054843329,0.302116396525313,0.999993603917205,"51573"
"4471","GDF10",1.56131431234289,-0.594171935833042,2.52309065547875,-0.235493692841686,0.813825573608602,0.999993603917205,"2662"
"4472","GDF11",420.429336508525,-0.129351167297738,0.395311611952065,-0.32721317408056,0.743506657393254,0.999993603917205,"10220"
"4473","GDF15",3.45061385922124,0.00793877702387725,1.87689742099629,0.00422973410004645,0.996625170528257,0.999993603917205,"9518"
"4474","GDF7",27.1188253353591,0.150183374937436,0.64694151214873,0.232143666957808,0.816426429786759,0.999993603917205,"151449"
"4475","GDF9",8.32478051013922,-1.84502305774951,1.01486984414034,-1.81798983229457,0.0690656868416589,0.999993603917205,"2661"
"4476","GDI1",2713.82640805291,0.228440209394471,0.272636659817751,0.837892488659362,0.402091087731744,0.999993603917205,"2664"
"4477","GDI2",3149.97822682445,-0.0486906120134157,0.221003493319809,-0.220316028864561,0.825625037608058,0.999993603917205,"2665"
"4478","GDPD1",87.6837831909245,-0.344571553581331,0.393480970649511,-0.875700680041918,0.381192775567313,0.999993603917205,"284161"
"4479","GDPD2",5.31790005089358,-1.05580755569296,1.81480484670309,-0.581774705754738,0.560718443785946,0.999993603917205,"54857"
"4480","GDPD3",169.334164483383,0.808211459987449,0.496101279456477,1.62912593346447,0.103286362283392,0.999993603917205,"79153"
"4481","GDPD5",771.191773662402,-0.00551324262404221,0.438025997583398,-0.0125865648487965,0.989957639388799,0.999993603917205,"81544"
"4482","GDPGP1",30.0982664940679,0.285487742074151,0.561797865742685,0.508168078739035,0.611335475077358,0.999993603917205,"390637"
"4483","GEM",6.27413236109653,0.673458594999599,1.49374717783529,0.450851794060333,0.65209636889628,0.999993603917205,"2669"
"4484","GEMIN2",107.443805243149,0.240589620019397,0.399900869052053,0.601623148731093,0.547425016371617,0.999993603917205,"8487"
"4485","GEMIN4",307.004082586653,-0.16797982777116,0.353289268144153,-0.47547390458127,0.634449228828681,0.999993603917205,"50628"
"4486","GEMIN5",303.745277627747,-0.0021410172190466,0.28919613592088,-0.00740333964777578,0.994093043556203,0.999993603917205,"25929"
"4487","GEMIN6",108.1483263666,0.336974975554047,0.420292411048996,0.801763169391997,0.422689967265671,0.999993603917205,"79833"
"4488","GEMIN7",144.302321404525,0.0780489250870207,0.399913417510974,0.195164557300404,0.845264124676747,0.999993603917205,"79760"
"4489","GEMIN8",270.141549904125,0.0638886602835662,0.276309004749136,0.231221781358777,0.817142509368326,0.999993603917205,"54960"
"4490","GEN1",419.53182794981,-0.149953582660955,0.559074117485162,-0.268217715632194,0.788531739338643,0.999993603917205,"348654"
"4491","GET4",60.1351857248735,0.131553638666048,0.486530034057175,0.270391608857159,0.786858994928237,0.999993603917205,"51608"
"4492","GFER",276.065932669126,0.115802027876131,0.388397189502175,0.298153619557752,0.765585918959462,0.999993603917205,"2671"
"4493","GFI1",1768.79861052324,-0.055862578619518,0.274757439320482,-0.203315982117444,0.838888064481832,0.999993603917205,"2672"
"4494","GFI1B",6.06782104582792,2.33921145549923,1.60389966560608,1.45845248656205,0.144715862469925,0.999993603917205,"8328"
"4495","GFM1",846.66801442667,-0.260085340895805,0.255012598459895,-1.01989212480695,0.307779624870386,0.999993603917205,"85476"
"4496","GFM2",508.591862502254,-0.156486090851962,0.28306884427573,-0.552819902353974,0.580386738864647,0.999993603917205,"84340"
"4497","GFOD1",162.419124972942,-0.156405174275997,0.338764784809173,-0.461692540929544,0.644301820875233,0.999993603917205,"54438"
"4498","GFOD2",374.238315299756,0.0598698490952649,0.271562910544716,0.22046401320112,0.825509796191786,0.999993603917205,"81577"
"4499","GFPT1",886.859551558135,-0.340955617729882,0.291892310686875,-1.16808701444568,0.242771667738148,0.999993603917205,"2673"
"4500","GFPT2",22.512284925189,-0.314087817523852,2.40588338282734,-0.130549892719548,0.896131383177004,0.999993603917205,"9945"
"4501","GGA1",1624.31642480286,0.0943437724702155,0.25924727331164,0.363914232404695,0.715922056401656,0.999993603917205,"26088"
"4502","GGA2",1810.38705257892,-0.0735040075331397,0.249801551829793,-0.294249603314005,0.768567179466572,0.999993603917205,"23062"
"4503","GGA3",1581.69438569544,0.101965455114874,0.271612458855646,0.37540787173193,0.707357151497541,0.999993603917205,"23163"
"4504","GGACT",205.685821882765,0.310492804079903,0.361274876369025,0.859436468985874,0.390099756633483,0.999993603917205,"87769"
"4505","GGCT",160.949586961586,0.00333995018562765,0.353232015873523,0.00945540051732893,0.99245579432563,0.999993603917205,"79017"
"4506","GGCX",309.638609832031,0.0462366220403215,0.329252802906476,0.140428939806034,0.888321093740146,0.999993603917205,"2677"
"4507","GGH",78.8907724584316,0.461362387005595,0.521089522573411,0.885380279240979,0.37595156499151,0.999993603917205,"8836"
"4508","GGN",12.5351015030627,0.0681120587320578,0.869377664020597,0.0783457656561604,0.937553013584675,0.999993603917205,"199720"
"4509","GGNBP2",1930.5035980842,-0.0937388109264563,0.252956329592913,-0.370573098832165,0.710955521679019,0.999993603917205,"79893"
"4510","GGPS1",207.752465797937,0.0169774079920323,0.314936238455028,0.0539074451238693,0.957008904941998,0.999993603917205,"9453"
"4511","GGT1",972.803611850847,0.382562464807448,0.335285849334508,1.14100390925169,0.253868296200435,0.999993603917205,"2678"
"4512","GGT7",123.812233414651,0.532036293985592,0.510381576710977,1.04242848539746,0.297213065582773,0.999993603917205,"2686"
"4513","GHDC",456.373497263137,0.130431092634877,0.273334640340691,0.4771846425038,0.63323064599022,0.999993603917205,"84514"
"4514","GHITM",2891.88743776214,-0.0440645665478182,0.207503643222237,-0.212355628381064,0.831829599719003,0.999993603917205,"27069"
"4515","GHRL",24.4511658747747,0.157262705414833,0.728289680332411,0.215934276788124,0.82903897831341,0.999993603917205,"51738"
"4516","GID4",358.571485288865,-0.0366514112086568,0.258075332772205,-0.142018265810037,0.887065577894249,0.999993603917205,"79018"
"4517","GID8",1318.8491575858,-0.151605696190434,0.20886046639943,-0.725870715525933,0.467918030488663,0.999993603917205,"54994"
"4518","GIGYF1",2198.70017903125,0.369290216729219,0.3103469519177,1.18992699766276,0.234075086204008,0.999993603917205,"64599"
"4519","GIGYF2",1297.96676028773,0.0241760921735087,0.225227578629056,0.107340727634985,0.914518675193137,0.999993603917205,"26058"
"4520","GIMAP1",1463.69490999067,-0.0819426113285393,0.29171886172013,-0.280895828419739,0.778790300333357,0.999993603917205,"170575"
"4521","GIMAP2",1698.97442113893,0.0912072268881494,0.30751119512921,0.296598069705481,0.7667733847456,0.999993603917205,"26157"
"4522","GIMAP4",4727.93237285481,0.0817224569970487,0.388743906491595,0.21022183404646,0.833494539199701,0.999993603917205,"55303"
"4523","GIMAP5",493.735530701757,0.0824387845640902,0.349163758938167,0.236103497152146,0.813352360304354,0.999993603917205,"55340"
"4524","GIMAP6",4033.64553462172,0.149784691229369,0.342414828640442,0.437436345336122,0.661794930469971,0.999993603917205,"474344"
"4525","GIMAP7",2131.53353023359,0.395511726534464,0.435181184132781,0.908843812543575,0.363432576139572,0.999993603917205,"168537"
"4526","GIMAP8",720.931818412183,0.309460197524587,0.323102071062839,0.957778439818174,0.338174493226748,0.999993603917205,"155038"
"4527","GIN1",130.066137474643,-0.14806704718528,0.404799754754085,-0.365778500224711,0.714530364124069,0.999993603917205,"54826"
"4528","GINM1",334.38987263914,-0.140866705960233,0.339529889611012,-0.414887496713821,0.67822426329162,0.999993603917205,"116254"
"4529","GINS1",89.6872686382405,-0.120228612428451,0.587097885902777,-0.204784611417184,0.83774041053082,0.999993603917205,"9837"
"4530","GINS2",50.2727970940098,0.166606717193389,0.577070438548248,0.288711231877561,0.772802366767205,0.999993603917205,"51659"
"4531","GINS3",49.043125414548,-0.135097364238772,0.596447167081423,-0.226503488816688,0.820809846054646,0.999993603917205,"64785"
"4532","GINS4",106.788209110118,0.516577128083914,0.556630723573442,0.928042787088012,0.353385375370838,0.999993603917205,"84296"
"4533","GIPC1",942.106221835737,0.312251535283237,0.307788079787411,1.01450171656716,0.31034341074646,0.999993603917205,"10755"
"4534","GIPC2",10.6820248659824,-0.451801316340501,1.29084038751337,-0.350005562818525,0.726334522864919,0.999993603917205,"54810"
"4535","GIPC3",34.5150435505206,0.327071809826707,0.611178128459334,0.535149729017944,0.592546325029897,0.999993603917205,"126326"
"4536","GIPR",353.340447239206,0.410642548677827,0.350137416792132,1.17280395919987,0.240874430080914,0.999993603917205,"2696"
"4537","GIT1",1539.69955510795,0.0200408787433737,0.261402061703866,0.0766668732937438,0.938888558231399,0.999993603917205,"28964"
"4538","GIT2",1380.82484801474,-0.264988488946777,0.25050320742542,-1.05782473474185,0.290135353917153,0.999993603917205,"9815"
"4539","GJA1",1.39527972876005,-0.333835800491763,3.53199752460876,-0.0945175635503147,0.924698031205827,0.999993603917205,"2697"
"4540","GJA3",1.24409409089839,-3.76344661894375,3.55454818602107,-1.05876933494507,0.289704842382364,0.999993603917205,"2700"
"4541","GJA9",1.09805501229364,-0.453083555648648,3.81669918433313,-0.118710837235608,0.905504450392933,0.999993603917205,"81025"
"4542","GJB2",6.38828760748467,1.42281186171451,1.72850360013089,0.823146600103561,0.410424631447066,0.999993603917205,"2706"
"4543","GJB3",1.30578219581734,-3.83194364320731,3.94082820327316,-0.972370132761581,0.33086644498497,0.999993603917205,"2707"
"4544","GJB6",1.45538326708087,1.55925710438737,3.03940139648135,0.513014538386569,0.607941150990429,0.999993603917205,"10804"
"4545","GJB7",3.91988307108832,-0.458390897970448,1.39541037211344,-0.328498990068552,0.742534407769062,0.999993603917205,"375519"
"4546","GJC1",2.11377151853479,4.5182737943941,2.58482668433618,1.74799874272981,0.0804642451269637,0.999993603917205,"10052"
"4547","GJC2",16.3553267571611,-0.0390655310135218,0.820932817971426,-0.0475867575985755,0.962045585978997,0.999993603917205,"57165"
"4548","GJC3",2.04559799706429,0.66965878341127,2.30551944271562,0.290458961657028,0.771465141937933,0.999993603917205,"349149"
"4549","GJD3",2.83024699485416,1.77780478980326,1.7990865968858,0.988170771146103,0.323069020346002,0.999993603917205,"125111"
"4550","GK",371.967173454137,0.328514015307881,0.320717225920989,1.02431047900375,0.305688649960846,0.999993603917205,"2710"
"4551","GK5",1365.13029243041,-0.344225471216425,0.365719681897731,-0.941227634865664,0.346588217822574,0.999993603917205,"256356"
"4552","GKAP1",58.5500843128781,-0.491184467167448,0.543332819086268,-0.904021347345593,0.365984081985494,0.999993603917205,"80318"
"4553","GLA",439.746178677762,0.035912665169175,0.286361448980132,0.125410264884037,0.90019876207157,0.999993603917205,"2717"
"4554","GLB1",873.045309872927,-0.0626842877475687,0.238901026075938,-0.262386013058159,0.793023855000212,0.999993603917205,"2720"
"4555","GLB1L",61.2328253957088,0.460021632227011,0.435211794450417,1.05700635436115,0.290508687399705,0.999993603917205,"79411"
"4556","GLB1L2",54.3247079942167,0.611535489532,0.892850767757411,0.684924638714266,0.493391477338159,0.999993603917205,"89944"
"4557","GLB1L3",36.4460210625085,0.446351229979677,0.711206812944654,0.62759695471929,0.53026800414504,0.999993603917205,"112937"
"4558","GLCCI1",2523.52620083938,-0.311870171544565,0.303774128202228,-1.02665152358514,0.304584583386154,0.999993603917205,"113263"
"4559","GLCE",90.2196574001924,-0.427699636588955,0.443929872939282,-0.963439639141953,0.335326941888859,0.999993603917205,"26035"
"4560","GLDC",20.3320772262873,0.827116676296719,0.913093936247171,0.905839633210336,0.365020739945938,0.999993603917205,"2731"
"4561","GLE1",985.661021318249,-0.0838606217503574,0.209030838818703,-0.401187797093861,0.688281864378598,0.999993603917205,"2733"
"4562","GLG1",3950.98450100689,-0.151809911722325,0.23150763999293,-0.655744716359947,0.511988392280636,0.999993603917205,"2734"
"4563","GLI1",60.4071349500419,1.23117302545757,0.685467737161007,1.79610645215296,0.0724775884951414,0.999993603917205,"2735"
"4564","GLI4",451.637764601398,0.166159851088943,0.278295500979174,0.597062656436467,0.550465549014864,0.999993603917205,"2738"
"4565","GLIPR1",4478.54729761066,-0.373332027149248,0.300800610451973,-1.24112789062593,0.214558507779764,0.999993603917205,"11010"
"4566","GLIPR1L1",4.6894824400898,-1.42781837694608,1.54556771080128,-0.923814833195402,0.355582730939404,0.999993603917205,"256710"
"4567","GLIPR1L2",3.42719835235711,-0.00907025876306423,2.02273650927999,-0.00448415239525827,0.996422176025796,0.999993603917205,"144321"
"4568","GLIPR2",578.593206896376,0.103554789389753,0.25828404187398,0.400933749675015,0.688468901051816,0.999993603917205,"152007"
"4569","GLIS2",11.1398467120825,-0.3652853242454,1.3818048291264,-0.26435377597887,0.791507326303745,0.999993603917205,"84662"
"4570","GLIS3",1.89975162566591,2.30577579587447,3.24263186359652,0.711081582143294,0.477033682437356,0.999993603917205,"169792"
"4571","GLMN",433.158434037145,-0.0739717845506436,0.290939516705111,-0.254251417574257,0.799301329870391,0.999993603917205,"11146"
"4572","GLMP",306.391187381366,0.376428453300648,0.389335823051634,0.966847721204236,0.33362016430212,0.999993603917205,"112770"
"4573","GLO1",3061.87820489952,-0.20390079726417,0.322879590966277,-0.631507233560224,0.52770892104723,0.999993603917205,"2739"
"4574","GLOD4",864.028325963158,0.214909423966286,0.242113985346108,0.887637381455134,0.374735838986662,0.999993603917205,"51031"
"4575","GLRA3",9.01941158759146,-0.677143084689433,0.965089684352616,-0.701637470245744,0.482905277703328,0.999993603917205,"8001"
"4576","GLRX",1320.7024530983,0.140995100795468,0.299744258594325,0.470384658764363,0.638080222708265,0.999993603917205,"2745"
"4577","GLRX2",351.387290479363,-0.0971576648440901,0.262928578761478,-0.369521127378964,0.711739328377421,0.999993603917205,"51022"
"4578","GLRX3",709.70346542555,0.0564118411360936,0.235220524939722,0.239825334760008,0.810465665740064,0.999993603917205,"10539"
"4579","GLRX5",415.372396825704,0.267347288322218,0.344319998420354,0.776450074200552,0.43748328836469,0.999993603917205,"51218"
"4580","GLS",5503.83512549311,-0.352624496439454,0.264368885344428,-1.33383509175085,0.182257907630544,0.999993603917205,"2744"
"4581","GLS2",4.24753004579268,-5.53769329917672,1.9758633440657,-2.80267019265709,0.00506814677883077,0.999993603917205,"27165"
"4582","GLT1D1",16.5295052819555,-0.875542773182415,1.38223712025539,-0.633424439520653,0.526456509493758,0.999993603917205,"144423"
"4583","GLT8D1",722.64921643348,-0.0950126320138683,0.246715901114811,-0.38510947849143,0.70015630578058,0.999993603917205,"55830"
"4584","GLT8D2",17.9504589894153,-0.0977997843169831,0.722153644492298,-0.135427945372678,0.892273530448046,0.999993603917205,"83468"
"4585","GLTP",642.549430947225,-0.15037930022635,0.267542328648778,-0.56207666646934,0.574063785322479,0.999993603917205,"51228"
"4586","GLTPD2",23.2034741097609,0.178543313835896,1.04843541507645,0.170295004602526,0.86477813963252,0.999993603917205,"388323"
"4587","GLUD1",2345.02759375467,-0.261678796545738,0.268479675147303,-0.974668925691177,0.32972451172187,0.999993603917205,"2746"
"4588","GLUD2",8.66255020914865,0.380293559781811,0.963493363247904,0.394702832720979,0.693062211960403,0.999993603917205,"2747"
"4589","GLUL",1606.6512730553,0.18340714120488,0.344891137504603,0.531782702599695,0.594876504275558,0.999993603917205,"2752"
"4590","GLYCTK",277.236437083192,0.334555884799807,0.476662731434396,0.701871287048278,0.482759436707903,0.999993603917205,"132158"
"4591","GLYR1",1674.73487996093,0.158687264342648,0.246636698817737,0.643404915421436,0.519961394772544,0.999993603917205,"84656"
"4592","GM2A",784.807264903688,0.408256668368419,0.343044781245339,1.19009730125129,0.234008150879376,0.999993603917205,"2760"
"4593","GMCL1",1318.4170297509,-0.495153757575674,0.3574493571386,-1.38524170679563,0.165978571700095,0.999993603917205,"64395"
"4594","GMDS",168.181967835326,0.134804912291456,0.38120716900185,0.353626382852213,0.723618899687948,0.999993603917205,"2762"
"4595","GMEB1",474.545961808521,0.0495285254307392,0.231004300841927,0.21440520912479,0.83023107982363,0.999993603917205,"10691"
"4596","GMEB2",634.699374303118,0.000905608347715291,0.294479746068412,0.00307528228954973,0.997546283608672,0.999993603917205,"26205"
"4597","GMFB",1466.24791788011,-0.355975280389265,0.332642933437606,-1.0701423196054,0.284555252707142,0.999993603917205,"2764"
"4598","GMFG",3269.57998374428,0.379758241341637,0.388293845420628,0.978017668372403,0.328065585622334,0.999993603917205,"9535"
"4599","GMIP",2435.42230058838,0.123972499514356,0.292311399000147,0.424111067643632,0.6714848143128,0.999993603917205,"51291"
"4600","GMNN",226.810695069991,-0.0868333073458418,0.382108088231958,-0.227248022274602,0.820230887952538,0.999993603917205,"51053"
"4601","GMPPA",560.530532961474,0.0904794128319237,0.239718622044905,0.377440067275935,0.70584659555849,0.999993603917205,"29926"
"4602","GMPPB",399.507627152285,0.237937376991408,0.387556717324068,0.613942079585861,0.539253602258131,0.999993603917205,"29925"
"4603","GMPR",7.37852664309664,-0.110846386646287,1.10033381869495,-0.1007388710253,0.919757753698125,0.999993603917205,"2766"
"4604","GMPR2",965.744790603825,0.0974931140644729,0.236534161284976,0.412173503965938,0.680212256207668,0.999993603917205,"51292"
"4605","GMPS",907.252774163003,-0.0259896172291552,0.254289990047977,-0.102204641339801,0.918594243793708,0.999993603917205,"8833"
"4606","GNA11",13.3785063068951,1.77735880119939,1.08926684621735,1.63170191709364,0.10274229601625,0.999993603917205,"2767"
"4607","GNA12",736.657592833256,-0.224440523891617,0.242386975224242,-0.925959506215126,0.354467024721492,0.999993603917205,"2768"
"4608","GNA13",5748.41795095126,-0.525855783196509,0.356325001891723,-1.47577571151267,0.140004113120226,0.999993603917205,"10672"
"4609","GNA15",355.309771787495,0.18276129079852,0.408931448336195,0.446924029790604,0.654929913197279,0.999993603917205,"2769"
"4610","GNAI2",7149.26980147829,0.0310833535625979,0.2224164106661,0.139752968180309,0.888855174462171,0.999993603917205,"2771"
"4611","GNAI3",2056.65713743675,-0.345626320214641,0.304578862440254,-1.13476791345768,0.256472573550962,0.999993603917205,"2773"
"4612","GNAL",49.2144661079526,0.258797768187027,0.590173676395033,0.438511201936091,0.661015751602203,0.999993603917205,"2774"
"4613","GNAO1",24.2663136341026,0.485314329613708,1.04183670342483,0.465825717234126,0.641340255367899,0.999993603917205,"2775"
"4614","GNAQ",341.03195832086,-0.126267364212799,0.493674359488304,-0.255770553576401,0.798128012601369,0.999993603917205,"2776"
"4615","GNAS",13986.1562497931,-0.270071619707314,0.248072091536123,-1.08868199576569,0.27629414402161,0.999993603917205,"2778"
"4616","GNAZ",4.37632078929735,0.314665517949565,1.30940036494113,0.240312685389935,0.810087861598786,0.999993603917205,"2781"
"4617","GNB1",5891.66098536681,-0.093668534868324,0.252108197679762,-0.371541011876597,0.710234615359417,0.999993603917205,"2782"
"4618","GNB1L",122.82532527707,0.0851490298404643,0.488489293026251,0.174310944080178,0.861621098779962,0.999993603917205,"54584"
"4619","GNB2",2539.19840038061,0.111956751936916,0.248259830282178,0.450966037516677,0.652014026923501,0.999993603917205,"2783"
"4620","GNB3",9.01226185063827,3.69671463811397,1.45509108335456,2.54053830746566,0.011068196805737,0.999993603917205,"2784"
"4621","GNB4",62.6527535290138,-0.482970761043125,0.472831971430714,-1.02144269047994,0.30704474814346,0.999993603917205,"59345"
"4622","GNB5",617.3698142868,-0.0322701576568511,0.22315549390056,-0.144608394320917,0.885020069195801,0.999993603917205,"10681"
